CustomerID,Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Country,State,City,ZipCode,Latitude,Longitude,Population,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnLabel,ChurnScore,CLTV,ChurnCategory,ChurnReason
7235-NXZCP,Male,79,No,Yes,No,No,0,United States,California,Hornbrook,96044,41.962127,-122.527696,1026,Q3,No,0,2,Offer E,Yes,45.41,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,156.4,0.0,0,90.82,247.22,2,Churned,Yes,84,5378,Competitor,Competitor made better offer
6661-HBGWL,Female,69,No,Yes,No,No,0,United States,California,Mineral,96063,40.408796,-121.579609,124,Q3,No,0,42,,Yes,16.22,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.75,4323.45,0.0,0,681.24,5004.69,1,Churned,Yes,79,2984,Dissatisfaction,Network reliability
9317-WZPGV,Female,74,No,Yes,No,No,0,United States,California,Paskenta,96074,39.884395,-122.587513,263,Q3,No,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10,79.26,248.66,3,Churned,Yes,77,4038,Price,Extra data charges
3621-CEOVK,Female,71,No,Yes,Yes,No,0,United States,California,Trinity Center,96091,41.081847,-122.700545,734,Q3,Yes,1,14,,Yes,47.01,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,1369.8,0.0,0,658.14,2027.94,1,Churned,Yes,90,3369,Dissatisfaction,Service dissatisfaction
7632-MNYOY,Male,69,No,Yes,No,No,0,United States,California,Tahoe Vista,96148,39.24124,-120.054765,678,Q3,No,0,66,,Yes,9.9,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,110.9,7432.05,0.0,0,653.4,8085.45,3,Churned,Yes,93,4389,Attitude,Attitude of service provider
9248-OJYKK,Male,74,No,Yes,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,1,,Yes,3.84,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,76.45,0.0,10,3.84,90.29,3,Churned,Yes,95,3763,Competitor,Competitor made better offer
3398-FSHON,Female,79,No,Yes,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,12,,Yes,34.01,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,1094.5,0.0,0,408.12,1502.62,2,Churned,Yes,94,4703,Competitor,Competitor made better offer
3319-DWOEP,Male,69,No,Yes,Yes,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,6,Offer E,Yes,47.9,No,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,573.75,0.0,0,287.4,861.15,3,Churned,Yes,90,5750,Competitor,Competitor made better offer
0818-OCPZO,Male,80,No,Yes,No,No,0,United States,California,Los Angeles,90059,33.927254,-118.249826,38128,Q3,No,0,27,,Yes,42.91,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0.0,0,1158.57,3280.62,3,Churned,Yes,83,2571,Competitor,Competitor offered more data
1389-CXMLU,Male,65,No,Yes,No,No,0,United States,California,Downey,90242,33.921793,-118.140588,42459,Q3,No,0,3,Offer E,Yes,26.32,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.05,289.1,0.0,0,78.96,368.06,2,Churned,Yes,91,2194,Competitor,Competitor made better offer
5561-NWEVX,Female,78,No,Yes,Yes,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,Yes,1,2,Offer E,Yes,17.73,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,0.0,0,35.46,208.31,3,Churned,Yes,67,4225,Price,Price too high
2272-QAGFO,Female,75,No,Yes,No,No,0,United States,California,Inglewood,90304,33.936827,-118.359824,28680,Q3,No,0,14,,Yes,35.07,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,1096.25,0.0,0,490.98,1587.23,3,Churned,Yes,71,5342,Dissatisfaction,Service dissatisfaction
3768-NLUBH,Male,73,No,Yes,Yes,No,0,United States,California,Torrance,90503,33.840399,-118.353714,41979,Q3,Yes,1,57,Offer B,Yes,42.1,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0.0,0,2399.7,8145.85,1,Churned,Yes,74,5247,Dissatisfaction,Network reliability
7359-SSBJK,Female,80,No,Yes,No,No,0,United States,California,Whittier,90605,33.960891,-118.032222,38181,Q3,No,0,64,Offer B,Yes,29.12,No,Yes,DSL,24,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.2,4481.0,0.0,0,1863.68,6344.68,1,Churned,Yes,89,6080,Price,Lack of affordable download/upload speed
0685-MLYYM,Female,74,No,Yes,No,No,0,United States,California,Buena Park,90620,33.845706,-118.012204,44442,Q3,No,0,2,Offer E,Yes,9.86,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,0.0,0,19.72,174.57,2,Churned,Yes,96,4407,Price,Long distance charges
7957-RYHQD,Female,65,No,Yes,No,No,0,United States,California,Bellflower,90706,33.887676,-118.127289,72893,Q3,No,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0.0,0,1794.4,5028.25,1,Churned,Yes,94,3207,Price,Price too high
6230-BSUXY,Female,71,No,Yes,No,No,0,United States,California,Paramount,90723,33.897122,-118.164432,55306,Q3,No,0,1,,Yes,42.5,No,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,42.5,127.5,2,Churned,Yes,93,2650,Dissatisfaction,Network reliability
3990-QYKBE,Male,74,No,Yes,Yes,No,0,United States,California,La Canada Flintridge,91011,34.234912,-118.153729,20200,Q3,Yes,3,37,,Yes,49.37,Yes,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,3473.4,0.0,0,1826.69,5300.09,1,Churned,Yes,95,4127,Competitor,Competitor had better devices
9274-CNFMO,Male,76,No,Yes,Yes,No,0,United States,California,Pacoima,91331,34.255442,-118.421314,97318,Q3,Yes,1,4,,Yes,28.11,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,308.7,0.0,0,112.44,421.14,2,Churned,Yes,69,3716,Competitor,Competitor offered more data
3005-NFMTA,Male,73,No,Yes,No,No,0,United States,California,Valencia,91354,34.457005,-118.573726,17846,Q3,No,0,55,Offer B,Yes,8.93,Yes,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,5617.75,0.0,0,491.15,6108.9,2,Churned,Yes,69,5543,Price,Price too high
5389-FFVKB,Male,71,No,Yes,Yes,No,0,United States,California,Thousand Oaks,91360,34.214054,-118.88109,42526,Q3,Yes,1,32,,Yes,2.08,No,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,0.0,0,66.56,2549.61,1,Churned,Yes,94,5365,Dissatisfaction,Service dissatisfaction
8444-WRIDW,Female,72,No,Yes,No,No,0,United States,California,Thousand Oaks,91362,34.191842,-118.822796,33057,Q3,No,0,66,,Yes,45.59,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.45,5224.35,0.0,140,3008.94,8373.29,2,Churned,Yes,79,5011,Attitude,Attitude of support person
5868-YWPDW,Male,76,No,Yes,Yes,No,0,United States,California,Sherman Oaks,91423,34.146957,-118.432138,29387,Q3,Yes,1,6,,Yes,40.44,No,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,519.15,0.0,0,242.64,761.79,2,Churned,Yes,72,5834,Dissatisfaction,Limited range of services
1273-MTETI,Female,69,No,Yes,No,No,0,United States,California,Rancho Cucamonga,91737,34.245289,-117.642503,23079,Q3,No,0,4,,Yes,12.86,Yes,Yes,Fiber Optic,4,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,372.45,0.0,0,51.44,423.89,3,Churned,Yes,74,2754,Other,Don't know
5480-HPRRX,Female,80,No,Yes,No,No,0,United States,California,Glendora,91740,34.119363,-117.855059,25135,Q3,No,0,3,,No,0.0,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,0.0,0,0.0,77.75,3,Churned,Yes,74,3542,Attitude,Attitude of support person
7234-FECYN,Female,78,No,Yes,No,No,0,United States,California,San Gabriel,91776,34.089927,-118.095645,38041,Q3,No,0,8,,Yes,43.98,Yes,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.35,780.5,0.0,0,351.84,1132.34,3,Churned,Yes,68,5546,Attitude,Attitude of support person
1400-MMYXY,Male,71,No,Yes,Yes,No,0,United States,California,Alhambra,91801,34.090925,-118.128164,54382,Q3,Yes,1,3,,Yes,41.3,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,334.65,0.0,0,123.9,458.55,2,Churned,Yes,71,2715,Attitude,Attitude of service provider
7142-HVGBG,Male,73,No,Yes,Yes,No,0,United States,California,Mount Laguna,91948,32.830852,-116.444601,81,Q3,Yes,1,43,Offer B,Yes,17.43,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.0,4414.3,0.0,0,749.49,5163.79,1,Churned,Yes,91,2505,Competitor,Competitor had better devices
1564-NTYXF,Female,79,No,Yes,No,No,0,United States,California,San Marcos,92078,33.119028,-117.166036,6760,Q3,No,0,13,,Yes,4.45,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.0,1127.2,0.0,0,57.85,1185.05,2,Churned,Yes,91,3363,Attitude,Attitude of support person
0886-QGENL,Female,72,No,Yes,Yes,No,0,United States,California,San Diego,92104,32.741499,-117.127409,47689,Q3,Yes,1,27,,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0.0,0,1237.14,3991.59,1,Churned,Yes,77,4853,Attitude,Attitude of service provider
8739-WWKDU,Male,69,No,Yes,No,No,0,United States,California,San Diego,92109,32.787836,-117.232376,46086,Q3,No,0,25,,Yes,18.46,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,0.0,0,461.5,2657.65,1,Churned,Yes,90,4849,Competitor,Competitor had better devices
8685-WHQPW,Female,79,No,Yes,No,No,0,United States,California,San Diego,92110,32.76501,-117.19938,24169,Q3,No,0,22,,Yes,5.09,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,0.0,0,111.98,1804.58,1,Churned,Yes,81,2407,Competitor,Competitor had better devices
7240-FQLHE,Female,68,No,Yes,Yes,No,0,United States,California,San Diego,92114,32.707892,-117.05512,66838,Q3,Yes,1,18,,Yes,25.27,Yes,Yes,Fiber Optic,15,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,99.75,1836.25,0.0,0,454.86,2291.11,2,Churned,Yes,68,5857,Attitude,Attitude of support person
6664-FPDAC,Female,77,No,Yes,No,No,0,United States,California,San Diego,92115,32.762506,-117.07245,56887,Q3,No,0,56,Offer B,Yes,19.46,Yes,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,6418.9,0.0,0,1089.76,7508.66,3,Churned,Yes,91,4060,Attitude,Attitude of service provider
0786-VSSUD,Male,68,No,Yes,No,No,0,United States,California,San Diego,92123,32.808814,-117.134694,25232,Q3,No,0,16,,No,0.0,No,Yes,DSL,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,39.0,679.85,0.0,0,0.0,679.85,1,Churned,Yes,92,5692,Competitor,Competitor had better devices
6583-QGCSI,Female,79,No,Yes,Yes,No,0,United States,California,Indian Wells,92210,33.537646,-116.291089,3873,Q3,Yes,1,50,Offer B,Yes,37.12,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.05,4367.35,0.0,100,1856.0,6323.35,3,Churned,Yes,87,5813,Competitor,Competitor made better offer
1980-KXVPM,Female,68,No,Yes,No,No,0,United States,California,El Centro,92243,32.770393,-115.60915,43712,Q3,No,0,3,,Yes,23.82,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05,256.25,0.0,0,71.46,327.71,1,Churned,Yes,83,3553,Competitor,Competitor had better devices
0723-DRCLG,Female,73,No,Yes,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,1,,Yes,31.27,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0.0,10,31.27,115.72,2,Churned,Yes,94,2394,Other,Don't know
6894-LFHLY,Male,79,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,1,,Yes,8.35,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,75.75,0.0,0,8.35,84.1,1,Churned,Yes,90,5571,Competitor,Competitor made better offer
8361-LTMKD,Male,75,No,Yes,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,4,,Yes,10.61,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20,42.44,369.04,2,Churned,Yes,77,5839,Competitor,Competitor made better offer
3841-NFECX,Female,69,No,Yes,Yes,No,0,United States,California,Los Angeles,90033,34.050198,-118.210946,49431,Q3,Yes,3,71,,Yes,47.02,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0.0,0,3338.42,10105.37,4,Stayed,No,38,5309,,
4929-XIHVW,Male,79,No,Yes,Yes,No,0,United States,California,Los Angeles,90034,34.030578,-118.399613,58218,Q3,Yes,10,2,Offer E,Yes,33.1,No,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,95.5,181.65,0.0,10,66.2,257.85,5,Joined,No,69,4449,,
3413-BMNZE,Male,71,No,Yes,No,No,0,United States,California,Los Angeles,90037,34.002642,-118.287596,56709,Q3,No,0,1,Offer E,Yes,11.89,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0.0,0,11.89,57.14,3,Joined,No,40,3144,,
8012-SOUDQ,Female,65,No,Yes,No,No,0,United States,California,Los Angeles,90059,33.927254,-118.249826,38128,Q3,No,0,43,Offer B,Yes,12.58,Yes,Yes,Fiber Optic,26,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,3838.75,0.0,0,540.94,4379.69,4,Stayed,No,52,2223,,
6575-SUVOI,Female,65,No,Yes,Yes,No,0,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,Q3,Yes,9,25,,Yes,30.6,Yes,Yes,DSL,2,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,69.5,1752.65,0.0,0,765.0,2517.65,4,Stayed,No,25,3154,,
4667-QONEA,Female,72,No,Yes,Yes,No,0,United States,California,Los Angeles,90064,34.037251,-118.423573,24505,Q3,Yes,9,60,Offer B,Yes,48.9,No,Yes,Cable,16,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.85,4456.35,0.0,0,2934.0,7390.35,3,Stayed,No,59,5153,,
5067-XJQFU,Male,77,No,Yes,Yes,No,0,United States,California,Los Angeles,90067,34.057496,-118.413959,2527,Q3,Yes,3,66,,Yes,21.79,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,7076.35,0.0,0,1438.14,8514.49,5,Stayed,No,74,4582,,
1891-QRQSA,Male,71,No,Yes,Yes,No,0,United States,California,Downey,90241,33.940884,-118.128628,40152,Q3,Yes,9,64,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,111.6,7099.0,0.0,0,1045.12,8144.12,4,Stayed,No,69,4881,,
2673-CXQEU,Female,73,No,Yes,No,No,0,United States,California,Gardena,90247,33.890853,-118.297967,47758,Q3,No,0,56,,Yes,47.13,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110.5,6139.5,0.0,0,2639.28,8778.78,4,Stayed,No,21,4463,,
0191-ZHSKZ,Male,80,No,Yes,No,No,0,United States,California,Hawthorne,90250,33.914775,-118.348083,93315,Q3,No,0,30,,Yes,38.61,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,4,Stayed,No,55,3033,,
2424-WVHPL,Male,79,No,Yes,No,No,0,United States,California,Redondo Beach,90278,33.873395,-118.37019,37322,Q3,No,0,1,,Yes,27.65,No,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0.0,0,27.65,102.35,5,Joined,No,60,4182,,
5386-THSLQ,Female,65,No,Yes,Yes,No,0,United States,California,Santa Monica,90402,34.035849,-118.503508,11509,Q3,No,0,66,Offer A,No,0.0,No,Yes,Cable,9,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0.0,0,0.0,3027.25,5,Stayed,No,28,6238,,
2639-UGMAZ,Male,73,No,Yes,No,No,0,United States,California,Artesia,90701,33.867593,-118.080637,16398,Q3,No,0,71,Offer A,No,0.0,No,Yes,DSL,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,0,0.0,3985.35,3,Stayed,No,68,5372,,
3146-MSEGF,Female,71,No,Yes,Yes,No,0,United States,California,Paramount,90723,33.897122,-118.164432,55306,Q3,Yes,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0,1474.56,7900.21,3,Stayed,No,8,6102,,
1131-QQZEB,Male,66,No,Yes,Yes,No,0,United States,California,Sunset Beach,90742,33.719221,-118.073596,1107,Q3,Yes,7,71,Offer A,Yes,30.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0.0,0,2181.12,3937.32,3,Stayed,No,52,4329,,
2504-DSHIH,Male,66,No,Yes,Yes,No,0,United States,California,Thousand Oaks,91360,34.214054,-118.88109,42526,Q3,Yes,1,23,,Yes,42.59,Yes,Yes,Fiber Optic,2,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.8,1975.85,0.0,0,979.57,2955.42,3,Stayed,No,38,5788,,
9058-HRZSV,Female,77,No,Yes,Yes,No,0,United States,California,Baldwin Park,91706,34.098275,-117.967399,76890,Q3,Yes,2,65,,Yes,38.32,No,Yes,Fiber Optic,25,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.4,6126.15,0.0,0,2490.8,8616.95,4,Stayed,No,7,5348,,
4522-AKYLR,Female,68,No,Yes,No,No,0,United States,California,Chino Hills,91709,33.942895,-117.725644,66754,Q3,No,0,13,,Yes,10.51,No,Yes,DSL,20,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.8,731.3,0.0,0,136.63,867.93,4,Stayed,No,7,5557,,
0221-WMXNQ,Male,66,No,Yes,No,No,0,United States,California,Chino,91710,33.990646,-117.663025,75319,Q3,No,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0,145.6,419.0,3,Stayed,No,40,4033,,
5046-NUHWD,Female,69,No,Yes,Yes,No,0,United States,California,Hacienda Heights,91745,33.998471,-117.973758,53686,Q3,Yes,5,29,,No,0.0,No,Yes,Cable,23,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.0,1228.65,0.0,0,0.0,1228.65,3,Stayed,No,50,3094,,
7529-ZDFXI,Male,79,No,Yes,Yes,No,0,United States,California,La Verne,91750,34.144703,-117.770299,35530,Q3,Yes,1,57,,Yes,36.66,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0.0,0,2089.62,7014.97,5,Stayed,No,36,4429,,
3197-ARFOY,Female,67,No,Yes,No,No,0,United States,California,Ontario,91761,34.035602,-117.591528,56280,Q3,No,0,19,,Yes,7.95,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,105.0,2007.25,0.0,20,151.05,2178.3,3,Stayed,No,59,3524,,
4716-HHKQH,Male,68,No,Yes,Yes,No,0,United States,California,Pomona,91767,34.083086,-117.737997,46626,Q3,Yes,3,20,,Yes,27.56,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0.0,0,551.2,2723.25,3,Stayed,No,65,5328,,
3179-GBRWV,Male,79,No,Yes,Yes,No,0,United States,California,San Gabriel,91775,34.114772,-118.089431,23444,Q3,Yes,5,21,,Yes,42.95,No,Yes,DSL,30,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,64.95,1339.8,0.0,0,901.95,2241.75,4,Stayed,No,23,4604,,
